time,voltage
1.142000000000000133e-02,4.975865447192501234e-01
1.143000000000000092e-02,4.455617696165751207e-01
1.144000000000000052e-02,3.636692207058560000e-01
1.145000000000000011e-02,3.739605505233393190e-01
1.146000000000000144e-02,1.997052899243428603e-01
1.147000000000000103e-02,1.992877676082863148e-01
1.148000000000000062e-02,9.523229539006196342e-02
1.149000000000000021e-02,1.129832256284619696e-01
1.150000000000000154e-02,1.196171216461827669e-01
1.151000000000000113e-02,-9.860807520557617056e-02
1.152000000000000073e-02,-1.704795511930534690e-01
1.153000000000000032e-02,-8.484631180735126288e-02
1.154000000000000165e-02,-2.409426147110952376e-01
1.155000000000000124e-02,-2.151896158569066575e-01
1.156000000000000083e-02,-3.619677875261277933e-01
1.157000000000000042e-02,-3.752353317278189215e-01
1.158000000000000175e-02,-5.370997178928559324e-01
1.159000000000000134e-02,-6.162421402482625155e-01
1.160000000000000094e-02,-5.726518395401716255e-01
1.161000000000000053e-02,-6.191019383597110570e-01
1.162000000000000012e-02,-7.334977777705691260e-01
1.163000000000000145e-02,-8.253503431956366043e-01
1.164000000000000104e-02,-8.820420938077234707e-01
1.165000000000000063e-02,-8.562718058600227167e-01
1.166000000000000023e-02,-8.371126479759198880e-01
1.167000000000000155e-02,-9.570961784917986215e-01
1.168000000000000115e-02,-9.152985812896217155e-01
1.169000000000000074e-02,-9.401253708239356577e-01
1.170000000000000033e-02,-1.033002913263511680e+00
1.171000000000000166e-02,-8.803579238270689000e-01
1.172000000000000125e-02,-9.736706013141180893e-01
1.173000000000000084e-02,-9.273142989736751218e-01
1.174000000000000044e-02,-1.032802093906705521e+00
1.175000000000000176e-02,-9.830854449136210427e-01
1.176000000000000136e-02,-9.747993497677212016e-01
1.177000000000000095e-02,-9.965475780961076113e-01
1.178000000000000054e-02,-9.712541971652919326e-01
1.179000000000000013e-02,-9.638821254427386576e-01
1.180000000000000146e-02,-1.001143555428201992e+00
1.181000000000000105e-02,-8.769654738051726461e-01
1.182000000000000065e-02,-8.612407235190927546e-01
1.183000000000000024e-02,-7.416019268095764838e-01
1.184000000000000156e-02,-8.266715947002778453e-01
1.185000000000000116e-02,-8.212210388116711890e-01
1.186000000000000075e-02,-7.776827266566137542e-01
1.187000000000000034e-02,-8.074921687120778513e-01
1.188000000000000167e-02,-7.291080963409822813e-01
1.189000000000000126e-02,-6.286986078456850979e-01
1.190000000000000085e-02,-5.505984839900627259e-01
1.191000000000000045e-02,-5.069874262306166557e-01
1.192000000000000177e-02,-4.772045870431836367e-01
1.193000000000000137e-02,-3.942387421195168717e-01
1.194000000000000096e-02,-4.067676369125033942e-01
1.195000000000000055e-02,-2.737035675949106017e-01
1.196000000000000014e-02,-2.523915746743062849e-01
1.197000000000000147e-02,-2.153973193068847714e-01
1.198000000000000106e-02,-1.533442027929310947e-01
1.199000000000000066e-02,-3.023808809936537334e-02
1.200000000000000025e-02,-4.479265538482276460e-02
1.201000000000000158e-02,1.304771379499057582e-01
1.202000000000000117e-02,7.633289310970139963e-02
1.203000000000000076e-02,1.523403660355960032e-01
1.204000000000000035e-02,2.475776374163265736e-01
1.205000000000000168e-02,3.105056190863698107e-01
1.206000000000000127e-02,4.371200373729937638e-01
1.207000000000000087e-02,3.429234205315901951e-01
1.208000000000000046e-02,4.816391178946662910e-01
1.209000000000000179e-02,4.927890027644293292e-01
1.210000000000000138e-02,5.628554175857219954e-01
1.211000000000000097e-02,5.757177129316269903e-01
1.212000000000000056e-02,8.105169801602075674e-01
1.213000000000000016e-02,8.233253226848414874e-01
1.214000000000000148e-02,7.810645362893257060e-01
1.215000000000000108e-02,7.766781858557998408e-01
1.216000000000000067e-02,9.419029352771165486e-01
1.217000000000000026e-02,7.661047415465662702e-01
1.218000000000000159e-02,9.341799555505719832e-01
1.219000000000000118e-02,9.204356067281367348e-01
1.220000000000000077e-02,9.369979120109218629e-01
1.221000000000000037e-02,9.100437211549038397e-01
1.222000000000000169e-02,9.143842119781456779e-01
1.223000000000000129e-02,9.818074714521685120e-01
1.224000000000000088e-02,1.033673869067676776e+00
1.225000000000000047e-02,9.117136055620118640e-01
1.226000000000000180e-02,1.013312376522305547e+00
1.227000000000000139e-02,1.030121282251920789e+00
1.228000000000000098e-02,1.028018016346892161e+00
1.229000000000000058e-02,9.626048664145906431e-01
1.230000000000000017e-02,1.015068706696370615e+00
1.231000000000000150e-02,8.684143202990988186e-01
1.232000000000000109e-02,9.307196746533401566e-01
1.233000000000000068e-02,9.264884574342788781e-01
1.234000000000000027e-02,8.477111381131257062e-01
1.235000000000000160e-02,8.174183106915166031e-01
1.236000000000000119e-02,7.086674820928846597e-01
1.237000000000000079e-02,7.604957601137989354e-01
1.238000000000000038e-02,7.556785947722730601e-01
1.239000000000000171e-02,6.361509859244238729e-01
1.240000000000000130e-02,6.450363886319807616e-01
1.241000000000000089e-02,5.620038036570291773e-01
1.242000000000000048e-02,5.075764021596790299e-01
1.243000000000000181e-02,3.889769688472564102e-01
1.244000000000000140e-02,3.630055772307124728e-01
1.245000000000000100e-02,3.060657456926331732e-01
1.246000000000000059e-02,2.401217453197579954e-01
1.247000000000000018e-02,1.551151924255324277e-01
1.248000000000000151e-02,1.539596590595901648e-01
1.249000000000000110e-02,7.608253047798754776e-02
1.250000000000000069e-02,5.448498331128279887e-02
1.251000000000000029e-02,-1.320784224250235728e-01
1.252000000000000161e-02,-1.125916829353018622e-01
1.253000000000000121e-02,-1.392850462194901162e-01
1.254000000000000080e-02,-2.479879933205334508e-01
1.255000000000000039e-02,-2.897700992304602652e-01
1.256000000000000172e-02,-3.522188861651826541e-01
1.257000000000000131e-02,-3.749141745631663358e-01
1.258000000000000090e-02,-4.524820175164452896e-01
1.259000000000000050e-02,-4.964346862961352969e-01
1.260000000000000182e-02,-4.562755216104910083e-01
1.261000000000000142e-02,-6.185124863732937017e-01
1.262000000000000101e-02,-7.581305048805826452e-01
1.263000000000000060e-02,-6.886067889544374987e-01
1.264000000000000019e-02,-7.784754284659907153e-01
1.265000000000000152e-02,-8.347057079430407756e-01
1.266000000000000111e-02,-8.297373070127612715e-01
1.267000000000000071e-02,-8.759290078968046123e-01
1.268000000000000030e-02,-8.875563498305706345e-01
1.269000000000000163e-02,-9.205145999246555633e-01
1.270000000000000122e-02,-9.367114265756032454e-01
1.271000000000000081e-02,-9.464615680692115562e-01
1.272000000000000040e-02,-9.986795865355565516e-01
1.273000000000000173e-02,-9.474221233765541816e-01
1.274000000000000132e-02,-9.578387204046897585e-01
1.275000000000000092e-02,-1.066538474625368771e+00
1.276000000000000051e-02,-1.086560968272286098e+00
1.277000000000000184e-02,-1.025276536536229743e+00
1.278000000000000143e-02,-9.516737280149341061e-01
1.279000000000000102e-02,-9.230542987298039348e-01
1.280000000000000061e-02,-9.759058577601116280e-01
1.281000000000000021e-02,-8.842634267655475888e-01
1.282000000000000153e-02,-9.424922521788084984e-01
1.283000000000000113e-02,-9.524327117986663982e-01
1.284000000000000072e-02,-8.011553861783259345e-01
1.285000000000000031e-02,-8.505495439390500234e-01
1.286000000000000164e-02,-8.336270225922159938e-01
1.287000000000000123e-02,-7.463327376332922203e-01
1.288000000000000082e-02,-7.752037341777269219e-01
1.289000000000000042e-02,-5.315391946639930199e-01
1.290000000000000174e-02,-6.396900343896775309e-01
1.291000000000000134e-02,-4.487387210427639661e-01
1.292000000000000093e-02,-5.783910588143461595e-01
1.293000000000000052e-02,-3.690339512867865657e-01
1.294000000000000185e-02,-3.397328727767300327e-01
1.295000000000000144e-02,-3.852434394099669701e-01
1.296000000000000103e-02,-2.632418070867216797e-01
1.297000000000000063e-02,-1.753064854057890531e-01
1.298000000000000022e-02,-1.592118971755133727e-01
1.299000000000000155e-02,-1.407981415604796505e-01
1.300000000000000114e-02,9.046141186841426263e-02
1.301000000000000073e-02,1.154994766419995267e-01
1.302000000000000032e-02,1.475499621544565099e-01
1.303000000000000165e-02,2.401618652640948315e-01
1.304000000000000124e-02,1.220949903502580591e-01
1.305000000000000084e-02,2.302303076364851653e-01
1.306000000000000043e-02,3.445843032489767643e-01
1.307000000000000176e-02,3.763069099711142673e-01
1.308000000000000135e-02,4.649435478369300379e-01
1.309000000000000094e-02,4.928724850496227772e-01
1.310000000000000053e-02,6.679341311959972050e-01
1.311000000000000186e-02,6.413817484261178370e-01
1.312000000000000145e-02,6.056091795046232296e-01
1.313000000000000105e-02,6.468581312003538475e-01
1.314000000000000064e-02,7.730445927780067450e-01
1.315000000000000023e-02,8.070243110041122048e-01
1.316000000000000156e-02,1.008030080711128651e+00
1.317000000000000115e-02,8.517031326141937253e-01
1.318000000000000074e-02,9.062453360736518748e-01
1.319000000000000034e-02,9.617883625121010915e-01
1.320000000000000166e-02,9.110306592375287948e-01
1.321000000000000126e-02,9.408326931926107584e-01
1.322000000000000085e-02,9.763616341688096112e-01
1.323000000000000044e-02,9.274933140202781257e-01
1.324000000000000177e-02,1.081741027706548008e+00
1.325000000000000136e-02,1.071371857587937404e+00
1.326000000000000095e-02,9.322764463979643645e-01
1.327000000000000055e-02,9.386734168177501836e-01
1.328000000000000187e-02,9.979463130723756903e-01
1.329000000000000146e-02,9.499768963345391892e-01
1.330000000000000106e-02,9.070918240568980329e-01
1.331000000000000065e-02,8.522310945422333361e-01
1.332000000000000024e-02,9.242836662959511562e-01
1.333000000000000157e-02,9.013268357906942807e-01
1.334000000000000116e-02,8.114812961308599526e-01
1.335000000000000075e-02,7.974376014153020664e-01
1.336000000000000035e-02,7.548928767994299571e-01
1.337000000000000167e-02,7.265825625501669549e-01
1.338000000000000127e-02,7.030856571811746614e-01
1.339000000000000086e-02,5.987594815037381446e-01
1.340000000000000045e-02,6.212082377942860223e-01
1.341000000000000178e-02,5.956957066213970364e-01
1.342000000000000137e-02,4.131887044117580343e-01
1.343000000000000096e-02,4.474209976945240363e-01
1.344000000000000056e-02,3.614058299043338973e-01
1.345000000000000188e-02,2.790923218009407902e-01
1.346000000000000148e-02,2.196840028178762283e-01
1.347000000000000107e-02,2.473662848944603310e-01
1.348000000000000066e-02,9.079997229389592805e-02
1.349000000000000025e-02,6.419889088379082676e-02
1.350000000000000158e-02,-1.018147222384332452e-02
1.351000000000000117e-02,-8.831459585849608940e-02
1.352000000000000077e-02,-1.068988390920343479e-01
1.353000000000000036e-02,-2.004170611994318396e-01
1.354000000000000169e-02,-2.240631648931521447e-01
1.355000000000000128e-02,-2.700909296079700983e-01
1.356000000000000087e-02,-3.850709657631808391e-01
1.357000000000000046e-02,-4.707222717780862320e-01
1.358000000000000179e-02,-5.367543385992931126e-01
1.359000000000000138e-02,-6.122965620008539167e-01
1.360000000000000098e-02,-5.664246152070021578e-01
1.361000000000000057e-02,-6.451091455709383471e-01
1.362000000000000190e-02,-6.977989352692407499e-01
1.363000000000000149e-02,-7.598760901852960048e-01
1.364000000000000108e-02,-7.722349425914560861e-01
1.365000000000000067e-02,-8.203573832946401412e-01
1.366000000000000027e-02,-8.480606630162050852e-01
1.367000000000000159e-02,-8.470986546166658915e-01
1.368000000000000119e-02,-8.880963508442236698e-01
1.369000000000000078e-02,-9.552306020403616982e-01
1.370000000000000037e-02,-9.468646757620479137e-01
1.371000000000000170e-02,-9.586701207310686090e-01
1.372000000000000129e-02,-9.715547987583327272e-01
1.373000000000000088e-02,-1.006735265629686848e+00
1.374000000000000048e-02,-9.896565091615217025e-01
1.375000000000000180e-02,-9.684770966037007378e-01
1.376000000000000140e-02,-9.487066661609174778e-01
1.377000000000000099e-02,-1.066110850833540180e+00
1.378000000000000058e-02,-9.952280869560552468e-01
1.379000000000000191e-02,-8.854194954992030686e-01
1.380000000000000150e-02,-9.934146396319857297e-01
1.381000000000000109e-02,-9.164347931275040882e-01
1.382000000000000069e-02,-8.199214421262362995e-01
1.383000000000000028e-02,-9.782400272126073881e-01
1.384000000000000161e-02,-7.610839589067465161e-01
1.385000000000000120e-02,-9.093634199577601551e-01
1.386000000000000079e-02,-7.802677322788730274e-01
1.387000000000000038e-02,-7.839857819737167111e-01
1.388000000000000171e-02,-6.916780152556927241e-01
1.389000000000000130e-02,-6.253351719377209239e-01
1.390000000000000090e-02,-5.430985280712739005e-01
1.391000000000000049e-02,-5.700630122072866124e-01
1.392000000000000182e-02,-4.263422132148328436e-01
1.393000000000000141e-02,-4.223231814553503605e-01
1.394000000000000100e-02,-3.503389956965070606e-01
1.395000000000000059e-02,-2.831566427078293091e-01
1.396000000000000192e-02,-3.136063527473703649e-01
1.397000000000000151e-02,-1.565552813224279638e-01
1.398000000000000111e-02,-2.258012650117944276e-01
1.399000000000000070e-02,3.149158822511820277e-02
1.400000000000000029e-02,1.155185363926636115e-02
1.401000000000000162e-02,8.550308409379334118e-02
1.402000000000000121e-02,1.492827024467081320e-01
1.403000000000000080e-02,2.114668296930710123e-01
1.404000000000000040e-02,2.158128521161161439e-01
1.405000000000000172e-02,3.199702403219898961e-01
1.406000000000000132e-02,3.350430670064123428e-01
1.407000000000000091e-02,4.317038639607428396e-01
1.408000000000000050e-02,5.085300865881697829e-01
1.409000000000000183e-02,5.333995143501929492e-01
1.410000000000000142e-02,6.020349802374068693e-01
1.411000000000000101e-02,5.941944577998269361e-01
1.412000000000000061e-02,6.981823352040840147e-01
1.413000000000000193e-02,6.723491341615652761e-01
1.414000000000000153e-02,8.008509399214607249e-01
1.415000000000000112e-02,7.609649831074071225e-01
1.416000000000000071e-02,8.266119384763644939e-01
1.417000000000000030e-02,8.701537665440867153e-01
1.418000000000000163e-02,8.987296574094976176e-01
1.419000000000000122e-02,9.259640690978099276e-01
1.420000000000000082e-02,9.484982037127630550e-01
1.421000000000000041e-02,9.274892810610342320e-01
1.422000000000000174e-02,9.289242146468598138e-01
1.423000000000000133e-02,9.614271680040717971e-01
1.424000000000000092e-02,1.067804194115115513e+00
1.425000000000000051e-02,9.586024289077774707e-01
1.426000000000000184e-02,1.052424778410619099e+00
1.427000000000000143e-02,1.003376966250752789e+00
1.428000000000000103e-02,9.713557215815535884e-01
1.429000000000000062e-02,9.732679950757687770e-01
1.430000000000000195e-02,9.317878411035990238e-01
1.431000000000000154e-02,9.350187003003411768e-01
1.432000000000000113e-02,8.487404868691784676e-01
1.433000000000000072e-02,9.775668626827619390e-01
1.434000000000000032e-02,8.568157483701500654e-01
1.435000000000000164e-02,7.776142045210634457e-01
1.436000000000000124e-02,7.888070298227988220e-01
1.437000000000000083e-02,6.902588966748091082e-01
1.438000000000000042e-02,6.357424844986003798e-01
1.439000000000000175e-02,6.000169985436707432e-01
1.440000000000000134e-02,5.661292587636191920e-01
1.441000000000000093e-02,4.739084677215336661e-01
1.442000000000000053e-02,4.309386167362309061e-01
1.443000000000000185e-02,3.824767118217254347e-01
1.444000000000000145e-02,4.190429826416053327e-01
1.445000000000000104e-02,2.472044650017864997e-01
1.446000000000000063e-02,2.154871627637723885e-01
1.447000000000000196e-02,2.888425708768909139e-01
1.448000000000000155e-02,2.054338077865385803e-01
1.449000000000000114e-02,7.063517153216944400e-02
1.450000000000000074e-02,-4.238975788398721689e-02
1.451000000000000033e-02,-3.833551082235615859e-02
1.452000000000000166e-02,-1.647975459621834060e-01
1.453000000000000125e-02,-1.855013517919066324e-01
1.454000000000000084e-02,-2.294984286769602699e-01
1.455000000000000043e-02,-3.515963298168041651e-01
1.456000000000000176e-02,-3.368864568737663934e-01
1.457000000000000135e-02,-4.978962596905321392e-01
1.458000000000000095e-02,-5.337620110328400447e-01
1.459000000000000054e-02,-4.272085458636326605e-01
1.460000000000000187e-02,-5.347162295026213208e-01
1.461000000000000146e-02,-6.350770064049274799e-01
1.462000000000000105e-02,-6.936169655303728865e-01
1.463000000000000064e-02,-7.148684171237329465e-01
1.464000000000000197e-02,-7.772800177307217506e-01
1.465000000000000156e-02,-8.785149527399425118e-01
1.466000000000000116e-02,-7.833182748857404620e-01
1.467000000000000075e-02,-8.470739775345026423e-01
1.468000000000000034e-02,-8.732049656236963164e-01
1.469000000000000167e-02,-1.032118444293064208e+00
1.470000000000000126e-02,-9.175872039088738275e-01
1.471000000000000085e-02,-9.710149925136621896e-01
1.472000000000000045e-02,-9.599506415517661262e-01
1.473000000000000177e-02,-1.001619543799384227e+00
1.474000000000000137e-02,-9.494320704769269037e-01
1.475000000000000096e-02,-9.891352340269813359e-01
1.476000000000000055e-02,-1.027252154070207535e+00
1.477000000000000188e-02,-1.005901878945792527e+00
1.478000000000000147e-02,-1.069645236400681876e+00
1.479000000000000106e-02,-1.024732976094739456e+00
1.480000000000000066e-02,-9.869763887684749326e-01
1.481000000000000198e-02,-9.827799165372858026e-01
1.482000000000000157e-02,-9.632245439717193047e-01
1.483000000000000117e-02,-9.471241205515844586e-01
1.484000000000000076e-02,-8.192446845933450961e-01
1.485000000000000035e-02,-7.503589917741251281e-01
1.486000000000000168e-02,-8.635957842602831613e-01
1.487000000000000127e-02,-6.799381167577542850e-01
1.488000000000000086e-02,-7.282969549323937697e-01
1.489000000000000046e-02,-6.020144174296971906e-01
1.490000000000000178e-02,-5.683197247484956804e-01
1.491000000000000138e-02,-5.081113388858414792e-01
1.492000000000000097e-02,-4.720202391835440769e-01
1.493000000000000056e-02,-4.923620489007856649e-01
1.494000000000000189e-02,-3.539067210453538670e-01
1.495000000000000148e-02,-2.176179757254793068e-01
1.496000000000000107e-02,-2.612324614620415431e-01
1.497000000000000067e-02,-2.237262553601677140e-01
1.498000000000000199e-02,-3.816193294133425618e-02
1.499000000000000159e-02,-8.359040066269585179e-02
1.500000000000000118e-02,2.618415926723924661e-02
1.501000000000000077e-02,4.854988684922130482e-02
1.502000000000000036e-02,1.299702869760855917e-01
1.503000000000000169e-02,1.367638723363015507e-01
1.504000000000000128e-02,2.784484761649504425e-01
1.505000000000000088e-02,2.836327330531205337e-01
1.506000000000000047e-02,4.028883542242753246e-01
1.507000000000000180e-02,5.396216470933807852e-01
1.508000000000000139e-02,4.367600977036737442e-01
1.509000000000000098e-02,5.737585248574177399e-01
1.510000000000000057e-02,5.257361305876609991e-01
1.511000000000000190e-02,6.703090583062977226e-01
1.512000000000000149e-02,5.782551286135746427e-01
1.513000000000000109e-02,7.491008170124310306e-01
1.514000000000000068e-02,7.296952592711001273e-01
1.515000000000000201e-02,8.072853186983900420e-01
1.516000000000000160e-02,7.983793441815891789e-01
1.517000000000000119e-02,8.588607263878083042e-01
1.518000000000000078e-02,1.007778799475271825e+00
1.519000000000000038e-02,9.580510309785129630e-01
1.520000000000000170e-02,9.824974492759865896e-01
1.521000000000000130e-02,1.000806583261084182e+00
1.522000000000000089e-02,9.443752927676205555e-01
1.523000000000000048e-02,9.513704527657852461e-01
1.524000000000000181e-02,1.025309670325891043e+00
1.525000000000000140e-02,9.824636636754656704e-01
1.526000000000000099e-02,9.693210991550708089e-01
1.527000000000000059e-02,9.670054333698802074e-01
1.528000000000000191e-02,1.041029478436735545e+00
1.529000000000000151e-02,9.819982658056869429e-01
1.530000000000000110e-02,9.244930818090676405e-01
1.531000000000000069e-02,9.043197453655178464e-01
1.532000000000000202e-02,9.228815241672395642e-01
1.533000000000000161e-02,9.751150147330158724e-01
1.534000000000000120e-02,7.688953869241512695e-01
1.535000000000000080e-02,8.216093215945615702e-01
1.536000000000000212e-02,8.414522868627543062e-01
1.537000000000000172e-02,7.028972379430513673e-01
1.538000000000000131e-02,6.976235773090987413e-01
1.539000000000000090e-02,6.155786754789709381e-01
1.540000000000000049e-02,6.546344636431825625e-01
1.541000000000000182e-02,5.360442676447582100e-01
1.542000000000000141e-02,5.746229670710711890e-01
1.543000000000000101e-02,4.239054173378906110e-01
1.544000000000000060e-02,2.867170080826144107e-01
1.545000000000000193e-02,2.594753494872392152e-01
1.546000000000000152e-02,2.305456982709777336e-01
1.547000000000000111e-02,1.607994202969984243e-01
1.548000000000000070e-02,1.161886072562680061e-01
1.549000000000000203e-02,4.549473290129511793e-02
1.550000000000000162e-02,-6.131582426303715944e-02
1.551000000000000122e-02,-4.193802097908944093e-02
1.552000000000000081e-02,-1.150887591574413643e-01
1.553000000000000214e-02,-2.499755803094231843e-01
1.554000000000000173e-02,-2.524363048295800716e-01
1.555000000000000132e-02,-2.678941081765479071e-01
1.556000000000000091e-02,-3.992435295437724574e-01
1.557000000000000051e-02,-3.585121227453009762e-01
1.558000000000000183e-02,-4.834328442840811202e-01
1.559000000000000143e-02,-5.937554754915895794e-01
1.560000000000000102e-02,-6.647754158562038107e-01
1.561000000000000061e-02,-7.285392464925765088e-01
1.562000000000000194e-02,-7.455339005782820605e-01
1.563000000000000153e-02,-7.318844128649681924e-01
1.564000000000000112e-02,-8.504444332304103016e-01
1.565000000000000072e-02,-7.722091247550428861e-01
1.566000000000000031e-02,-7.745979216604625961e-01
1.566999999999999990e-02,-7.658862011907550116e-01
1.568000000000000296e-02,-8.797057907318215353e-01
1.569000000000000256e-02,-9.798961339896332667e-01
1.570000000000000215e-02,-9.641518337806440631e-01
1.571000000000000174e-02,-9.111742657364179099e-01
1.572000000000000133e-02,-9.689170119584704644e-01
1.573000000000000093e-02,-1.071902438321318041e+00
1.574000000000000052e-02,-8.582008033904628963e-01
1.575000000000000011e-02,-1.048175362154647683e+00
1.575999999999999970e-02,-9.576138822976184573e-01
1.577000000000000277e-02,-9.801011299468298521e-01
1.578000000000000236e-02,-9.694478412154038383e-01
1.579000000000000195e-02,-9.313225298402271202e-01
1.580000000000000154e-02,-9.652849523256525899e-01
1.581000000000000114e-02,-1.000706930905764791e+00
1.582000000000000073e-02,-9.419446310398985611e-01
1.583000000000000032e-02,-8.168581025198009549e-01
1.583999999999999991e-02,-9.459087996659891751e-01
1.585000000000000298e-02,-7.331571758940015338e-01
1.586000000000000257e-02,-7.018505215908580341e-01
1.587000000000000216e-02,-7.193199434145244320e-01
1.588000000000000175e-02,-5.837885416415919959e-01
1.589000000000000135e-02,-6.033296033602044695e-01
1.590000000000000094e-02,-6.744999561794174925e-01
1.591000000000000053e-02,-5.441024598141750435e-01
1.592000000000000012e-02,-4.402793620158075294e-01
1.592999999999999972e-02,-4.383563694555928092e-01
1.594000000000000278e-02,-4.517778190770357361e-01
1.595000000000000237e-02,-2.274980165816382072e-01
1.596000000000000196e-02,-2.350205330334101672e-01
1.597000000000000156e-02,-1.368352947929254715e-01
1.598000000000000115e-02,-7.777772397262144866e-02
1.599000000000000074e-02,-6.182796292804603605e-02
1.600000000000000033e-02,2.516410408714359840e-03
1.600999999999999993e-02,8.409346102749321039e-02
1.602000000000000299e-02,1.444096664716457423e-01
1.603000000000000258e-02,1.773380931785516201e-01
1.604000000000000217e-02,2.653032582242090265e-01
1.605000000000000177e-02,2.725322751639334684e-01
1.606000000000000136e-02,4.993851095435342669e-01
1.607000000000000095e-02,4.196138893470554021e-01
1.608000000000000054e-02,4.506378759428387726e-01
1.609000000000000014e-02,5.110435745529412488e-01
1.609999999999999973e-02,5.403459434130825079e-01
1.611000000000000279e-02,6.417131571209326868e-01
1.612000000000000238e-02,6.854109381824592395e-01
1.613000000000000198e-02,7.365667170061439561e-01
1.614000000000000157e-02,7.542370386256788128e-01
1.615000000000000116e-02,7.640886003790107184e-01
1.616000000000000075e-02,8.590223116489904553e-01
1.617000000000000035e-02,9.331638130854726931e-01
1.617999999999999994e-02,8.761433063154352441e-01
1.619000000000000300e-02,9.107446447713269944e-01
1.620000000000000259e-02,9.607393200095045716e-01
1.621000000000000218e-02,9.971206765234182923e-01
1.622000000000000178e-02,9.907372631922672923e-01
1.623000000000000137e-02,9.762773055918294585e-01
1.624000000000000096e-02,9.338909067173473133e-01
1.625000000000000056e-02,1.032164268031304122e+00
1.626000000000000015e-02,1.029381816802666716e+00
1.626999999999999974e-02,1.000571179182558001e+00
1.628000000000000280e-02,1.019279919880035745e+00
1.629000000000000239e-02,1.059429910614962944e+00
1.630000000000000199e-02,9.441023496926108649e-01
1.631000000000000158e-02,8.683228685519579493e-01
1.632000000000000117e-02,8.786353104242261569e-01
1.633000000000000076e-02,8.659199107411773566e-01
1.634000000000000036e-02,7.980048905489092181e-01
1.634999999999999995e-02,8.420054993283643263e-01
1.636000000000000301e-02,7.260643527758467997e-01
1.637000000000000260e-02,7.089243170328115573e-01
1.638000000000000220e-02,6.571250879013122992e-01
1.639000000000000179e-02,6.719194786243042339e-01
1.640000000000000138e-02,5.711080366399953201e-01
1.641000000000000097e-02,5.539297804772460587e-01
1.642000000000000057e-02,4.764647365963021186e-01
1.643000000000000016e-02,2.883868771766667782e-01
1.643999999999999975e-02,3.166813905371199667e-01
1.645000000000000281e-02,3.696179006928114186e-01
1.646000000000000241e-02,1.778360671772022950e-01
1.647000000000000200e-02,2.855911129749785227e-01
1.648000000000000159e-02,1.288411266347870843e-01
1.649000000000000118e-02,9.784674393068268361e-02
1.650000000000000078e-02,8.495048899360178180e-03
1.651000000000000037e-02,-1.657779983417984049e-01
1.651999999999999996e-02,-1.347421263545638681e-01
1.653000000000000302e-02,-1.687751195564544671e-01
1.654000000000000262e-02,-1.769837862187920996e-01
1.655000000000000221e-02,-2.334940341112589357e-01
1.656000000000000180e-02,-3.632609464020809531e-01
1.657000000000000139e-02,-4.400503636511222672e-01
1.658000000000000099e-02,-4.652737871601334563e-01
1.659000000000000058e-02,-4.832255206725296071e-01
1.660000000000000017e-02,-6.398681026447530229e-01
1.660999999999999976e-02,-5.730651413047838094e-01
1.662000000000000283e-02,-7.457937789951285534e-01
1.663000000000000242e-02,-8.323768546959482428e-01
1.664000000000000201e-02,-7.353517148129004033e-01
1.665000000000000160e-02,-8.458799251241195805e-01
1.666000000000000120e-02,-8.677651914011981216e-01
1.667000000000000079e-02,-8.961805023395535974e-01
1.668000000000000038e-02,-9.197763856669469718e-01
1.668999999999999997e-02,-9.278138548129145624e-01
1.670000000000000304e-02,-9.128379161560755684e-01
1.671000000000000263e-02,-1.035314525362004634e+00
1.672000000000000222e-02,-9.481324454329006501e-01
1.673000000000000181e-02,-9.225843604785144425e-01
1.674000000000000141e-02,-1.034285049842106119e+00
1.675000000000000100e-02,-1.031879017410216370e+00
1.676000000000000059e-02,-1.097572800645476576e+00
1.677000000000000018e-02,-8.943187679811861468e-01
1.677999999999999978e-02,-9.960184999056388433e-01
1.679000000000000284e-02,-9.645504685652321886e-01
1.680000000000000243e-02,-9.529213213048565168e-01
1.681000000000000202e-02,-9.053180500545922049e-01
1.682000000000000162e-02,-9.558655570868840323e-01
1.683000000000000121e-02,-8.808494068696595125e-01
1.684000000000000080e-02,-8.223662919201349952e-01
1.685000000000000039e-02,-8.476738910081889067e-01
1.685999999999999999e-02,-7.306371186043369992e-01
1.687000000000000305e-02,-7.761753320998368011e-01
1.688000000000000264e-02,-7.183634521975338361e-01
1.689000000000000223e-02,-5.761563322477745164e-01
1.690000000000000183e-02,-6.708431950312813141e-01
1.691000000000000142e-02,-5.932980675546263294e-01
1.692000000000000101e-02,-4.498295238472637680e-01
1.693000000000000060e-02,-4.662791451002472054e-01
1.694000000000000020e-02,-4.723381848349508805e-01
1.694999999999999979e-02,-3.555707333273324111e-01
1.696000000000000285e-02,-2.901398418173679605e-01
1.697000000000000244e-02,-6.914676426747887183e-02
1.698000000000000204e-02,-1.030548292137585531e-01
1.699000000000000163e-02,-6.466480010826523850e-02
1.700000000000000122e-02,-3.768364752290005032e-02
1.701000000000000081e-02,6.159491320450442842e-02
1.702000000000000041e-02,9.336786646676828449e-02
1.703000000000000000e-02,1.509750916655676067e-01
1.704000000000000306e-02,1.671705595315193804e-01
1.705000000000000265e-02,3.402020992101486563e-01
1.706000000000000225e-02,3.508805596602069810e-01
1.707000000000000184e-02,4.106370399462732634e-01
1.708000000000000143e-02,4.264218953595764194e-01
1.709000000000000102e-02,5.282947947122779153e-01
1.710000000000000062e-02,5.812052393397424410e-01
1.711000000000000021e-02,6.778835977348920405e-01
